timestamp_utc,family,size,framework,mode,batch_size,num_qubits,depth,total_gate_count,two_qubit_gate_count,two_qubit_gate_density,parameter_count,measurement_type,measurement_count,entanglement_class,entanglement_pattern_class,gate_histogram,parity_checked,parity_passed,parity_mode,parity_fidelity,parity_state_max_abs_diff,parity_probability_max_abs_diff,parity_expectation_max_abs_diff,parity_error,iters,warmup,repeats,prepare_ms,parity_ms,timed_stage_ms,mean_wall_ms,std_wall_ms,repeat_samples_ms,mean_kernel_ms,peak_vram_mb,vram_delta_peak_mb,vram_monitor_available,vram_monitor_reason,mean_gpu_utilization_pct,peak_gpu_utilization_pct,mean_gpu_memory_utilization_pct,peak_gpu_memory_utilization_pct,execution_device,training_gradient_policy,training_gradient_strategy,training_gradient_family,training_numgrad_objective_calls_per_step,training_num_trainable_parameters,vqcsim_compile_policy,vqcsim_batch_policy,terminal_status,error_message,support_reason,extras,qasm3_path,qasm3_bound_path,qasm2_parameterized_path,qasm2_bound_path
2026-09-19T17:43:10Z,vqe_real_amp,23,vqcsim,inference,1,23,31,158,66,0.4177215189873418,92,terminal_basis_measurement,23,line_like,line_like,"{""cx"": 66, ""u"": 92}",True,True,statevector,0.9999999999996345,1.1920928955078125e-07,1.967955753912065e-08,1.6285669602877917e-06,,3,1,3,13.550617000873899,770.3513460000977,2684.1709860000265,206.41595366679314,0.3057321629863944,"[206.7491873334196, 206.35027566671246, 206.14839800024734]",206.41595366679314,556.0,0.0,True,,76.78225806451613,88.0,51.66129032258065,62.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15109.8125, ""total_mb"": 15839.375, ""used_mb"": 729.5625, ""device_index"": 0}, ""estimate_required_mb"": 627.2, ""budget_mb"": 13342.831250000001, ""free_mb"": 15109.8125, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.12802249193191528}",circuits/vqe_real_amp/vqe_real_amp_alg_size_23.qasm3,circuits/vqe_real_amp/vqe_real_amp_alg_size_23.bound.qasm3,circuits/vqe_real_amp/vqe_real_amp_alg_size_23.normalized.qasm,circuits/vqe_real_amp/vqe_real_amp_alg_size_23.normalized.bound.qasm
2026-09-19T17:43:31Z,vqe_real_amp,24,vqcsim,inference,1,24,32,165,69,0.41818181818181815,96,terminal_basis_measurement,24,line_like,line_like,"{""cx"": 69, ""u"": 96}",True,True,statevector,0.9999999999996305,8.195638656616211e-08,1.079399208903098e-08,1.1544626787873824e-06,,3,1,3,16.710050999790838,1532.5613679997332,5248.774575000425,403.7605104444487,0.8841438065148789,"[404.66586933325743, 403.7164313334263, 402.89923066666233]",403.7605104444487,812.0,0.0,True,,92.70247933884298,94.0,64.40082644628099,67.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 742.4, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.1257316917181015}",circuits/vqe_real_amp/vqe_real_amp_alg_size_24.qasm3,circuits/vqe_real_amp/vqe_real_amp_alg_size_24.bound.qasm3,circuits/vqe_real_amp/vqe_real_amp_alg_size_24.normalized.qasm,circuits/vqe_real_amp/vqe_real_amp_alg_size_24.normalized.bound.qasm
2026-09-19T17:44:14Z,vqe_su2,16,vqcsim,inference,1,16,28,173,45,0.26011560693641617,128,terminal_basis_measurement,16,line_like,line_like,"{""cx"": 45, ""u"": 128}",True,True,statevector,0.999999999999601,4.33952484271621e-08,2.051074206419097e-09,1.4297553339037705e-06,,3,1,3,7.774989000608912,108.66397800054983,694.9626179994084,53.130572111108954,0.2437454064178069,"[52.94023100001747, 53.405296333342754, 53.04618899996664]",53.130572111108954,302.0,0.0,True,,38.54545454545455,54.0,20.181818181818183,37.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 512.9, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.00365341454744339}",circuits/vqe_su2/vqe_su2_alg_size_16.qasm3,circuits/vqe_su2/vqe_su2_alg_size_16.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_16.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_16.normalized.bound.qasm
2026-09-19T17:44:14Z,vqe_su2,17,vqcsim,inference,1,17,29,184,48,0.2608695652173913,136,terminal_basis_measurement,17,line_like,line_like,"{""cx"": 48, ""u"": 136}",True,True,statevector,0.9999999999996336,2.6981633857325438e-08,1.0945921669600935e-09,6.310306177037539e-07,,3,1,3,8.730853000088246,119.29825900006108,743.7180639999497,57.15141166668521,0.39252611869274695,"[56.71110866690773, 57.2784143332683, 57.464711999879604]",57.15141166668521,304.0,0.0,True,,14.457142857142857,22.0,0.0,0.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 513.8, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.01626257784664631}",circuits/vqe_su2/vqe_su2_alg_size_17.qasm3,circuits/vqe_su2/vqe_su2_alg_size_17.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_17.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_17.normalized.bound.qasm
2026-09-19T17:44:16Z,vqe_su2,18,vqcsim,inference,1,18,30,195,51,0.26153846153846155,144,terminal_basis_measurement,18,line_like,line_like,"{""cx"": 51, ""u"": 144}",True,True,statevector,0.9999999999995741,3.618495858981458e-08,2.0547210183297082e-09,6.441961504788374e-07,,3,1,3,11.93381099983526,136.07097699969017,803.8414849997935,60.306898333288295,0.4986421813591772,"[59.747063999869475, 60.470268666601136, 60.703362333394274]",60.306898333288295,302.0,0.0,True,,24.135135135135137,26.0,0.0,0.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 515.6, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.014429870992898941}",circuits/vqe_su2/vqe_su2_alg_size_18.qasm3,circuits/vqe_su2/vqe_su2_alg_size_18.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_18.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_18.normalized.bound.qasm
2026-09-19T17:44:17Z,vqe_su2,19,vqcsim,inference,1,19,31,206,54,0.2621359223300971,152,terminal_basis_measurement,19,line_like,line_like,"{""cx"": 54, ""u"": 152}",True,True,statevector,0.9999999999995426,5.5951895811639087e-08,5.2872475139395525e-09,8.51066821350166e-07,,3,1,3,10.20912599960866,137.37092500014114,846.5558329999112,64.55728555556561,0.07673321983517764,"[64.64040166671718, 64.48914233351388, 64.54231266646578]",64.55728555556561,320.0,0.0,True,,21.5,34.0,0.0,0.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 519.2, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.020306600257754326}",circuits/vqe_su2/vqe_su2_alg_size_19.qasm3,circuits/vqe_su2/vqe_su2_alg_size_19.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_19.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_19.normalized.bound.qasm
2026-09-19T17:44:18Z,vqe_su2,20,vqcsim,inference,1,20,32,217,57,0.2626728110599078,160,terminal_basis_measurement,20,line_like,line_like,"{""cx"": 57, ""u"": 160}",True,True,statevector,0.9999999999995042,2.578740588421491e-08,1.0678712611443889e-09,6.503809790725512e-07,,3,1,3,8.666600999276852,189.14591099928657,1044.5638069995766,78.89340544443257,0.7061575359543947,"[78.08717100003075, 79.4021066667483, 79.19093866651868]",78.89340544443257,340.0,0.0,True,,32.25,43.0,8.479166666666666,12.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 526.4, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""free_mb"": 15110.875, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.0012194894952699542}",circuits/vqe_su2/vqe_su2_alg_size_20.qasm3,circuits/vqe_su2/vqe_su2_alg_size_20.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_20.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_20.normalized.bound.qasm
2026-09-19T17:44:21Z,vqe_su2,21,vqcsim,inference,1,21,33,228,60,0.2631578947368421,168,terminal_basis_measurement,21,line_like,line_like,"{""cx"": 60, ""u"": 168}",True,True,statevector,0.9999999999994795,2.8755646213430398e-08,9.408437917093025e-10,1.0887923262425936e-06,,3,1,3,15.467291000277328,299.07355700015614,1425.6793080003263,108.66230966672042,0.1780953516520133,"[108.47279533330341, 108.68792066685273, 108.82621300000513]",108.66230966672042,364.0,0.0,True,,46.0,56.0,14.363636363636363,18.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.875, ""total_mb"": 15839.375, ""used_mb"": 728.5, ""device_index"": 0}, ""estimate_required_mb"": 540.8, ""budget_mb"": 13343.7875, ""free_mb"": 15110.875, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.625, ""total_mb"": 15839.375, ""used_mb"": 728.75, ""device_index"": 0}, ""free_mb"": 15110.625, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.00030885779415257275}",circuits/vqe_su2/vqe_su2_alg_size_21.qasm3,circuits/vqe_su2/vqe_su2_alg_size_21.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_21.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_21.normalized.bound.qasm
2026-09-19T17:44:28Z,vqe_su2,22,vqcsim,inference,1,22,34,239,63,0.26359832635983266,176,terminal_basis_measurement,22,line_like,line_like,"{""cx"": 63, ""u"": 176}",True,True,statevector,0.9999999999994604,2.4463457960444044e-08,6.079223932250761e-10,8.584079080053986e-07,,3,1,3,15.66892899973027,550.6311980007013,2382.832865999262,182.26877866668983,0.125364843184023,"[182.12694666666115, 182.36477666687279, 182.31461266653545]",182.26877866668983,428.0,0.0,True,,73.62727272727273,75.0,43.054545454545455,45.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.625, ""total_mb"": 15839.375, ""used_mb"": 728.75, ""device_index"": 0}, ""estimate_required_mb"": 569.6, ""budget_mb"": 13343.5625, ""free_mb"": 15110.625, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.375, ""total_mb"": 15839.375, ""used_mb"": 729.0, ""device_index"": 0}, ""free_mb"": 15110.375, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.018197624012827873}",circuits/vqe_su2/vqe_su2_alg_size_22.qasm3,circuits/vqe_su2/vqe_su2_alg_size_22.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_22.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_22.normalized.bound.qasm
2026-09-19T17:44:44Z,vqe_su2,23,vqcsim,inference,1,23,35,250,66,0.264,184,terminal_basis_measurement,23,line_like,line_like,"{""cx"": 66, ""u"": 184}",True,True,statevector,0.9999999999993587,1.6136841669630188e-08,2.5899962986201e-10,8.524840966750435e-07,,3,1,3,22.896219000358542,1066.6213429994968,4530.414711999583,347.9979454444522,0.36096711898042444,"[348.1649993333728, 348.2451253333541, 347.5837116666298]",347.9979454444522,556.0,0.0,True,,80.82692307692308,86.0,50.0625,58.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.375, ""total_mb"": 15839.375, ""used_mb"": 729.0, ""device_index"": 0}, ""estimate_required_mb"": 627.2, ""budget_mb"": 13343.3375, ""free_mb"": 15110.375, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.375, ""total_mb"": 15839.375, ""used_mb"": 729.0, ""device_index"": 0}, ""free_mb"": 15110.375, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.03967391327023506}",circuits/vqe_su2/vqe_su2_alg_size_23.qasm3,circuits/vqe_su2/vqe_su2_alg_size_23.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_23.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_23.normalized.bound.qasm
2026-09-19T17:45:16Z,vqe_su2,24,vqcsim,inference,1,24,36,261,69,0.26436781609195403,192,terminal_basis_measurement,24,line_like,line_like,"{""cx"": 69, ""u"": 192}",True,True,statevector,0.9999999999992308,8.970700711257386e-09,9.688183581253599e-11,6.336218453806275e-07,,3,1,3,24.97136399961164,2080.326469999818,8705.498780999733,669.9043709999792,3.29415149570034,"[673.4715663333191, 669.2643520000274, 666.9771946665909]",669.9043709999792,812.0,0.0,True,,89.56140350877193,91.0,51.365914786967416,58.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15110.375, ""total_mb"": 15839.375, ""used_mb"": 729.0, ""device_index"": 0}, ""estimate_required_mb"": 742.4, ""budget_mb"": 13343.3375, ""free_mb"": 15110.375, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15115.0625, ""total_mb"": 15839.375, ""used_mb"": 724.3125, ""device_index"": 0}, ""free_mb"": 15115.0625, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": -0.044939905405044556}",circuits/vqe_su2/vqe_su2_alg_size_24.qasm3,circuits/vqe_su2/vqe_su2_alg_size_24.bound.qasm3,circuits/vqe_su2/vqe_su2_alg_size_24.normalized.qasm,circuits/vqe_su2/vqe_su2_alg_size_24.normalized.bound.qasm
2026-09-19T17:46:22Z,vqe_two_local,16,vqcsim,inference,1,16,66,424,360,0.8490566037735849,64,terminal_basis_measurement,16,dense,dense,"{""cx"": 360, ""u"": 64}",True,True,statevector,0.9999999999998077,8.940696716308594e-08,2.204677107542352e-08,8.051928919172724e-07,,3,1,3,15.338197000346554,82.9535319999195,514.4511669996064,39.02848355563845,0.07105049594656014,"[38.99406700020336, 38.9811953333871, 39.11018833332491]",39.02848355563845,302.0,0.0,True,,53.48,91.0,25.52,58.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15131.5, ""total_mb"": 15839.375, ""used_mb"": 707.875, ""device_index"": 0}, ""estimate_required_mb"": 512.9, ""budget_mb"": 13362.35, ""free_mb"": 15131.5, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15131.5, ""total_mb"": 15839.375, ""used_mb"": 707.875, ""device_index"": 0}, ""free_mb"": 15131.5, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.09170369803905487}",circuits/vqe_two_local/vqe_two_local_alg_size_16.qasm3,circuits/vqe_two_local/vqe_two_local_alg_size_16.bound.qasm3,circuits/vqe_two_local/vqe_two_local_alg_size_16.normalized.qasm,circuits/vqe_two_local/vqe_two_local_alg_size_16.normalized.bound.qasm
2026-09-19T17:46:22Z,vqe_two_local,17,vqcsim,inference,1,17,70,476,408,0.8571428571428571,68,terminal_basis_measurement,17,dense,dense,"{""cx"": 408, ""u"": 68}",True,True,statevector,0.99999999999973,9.685754776000977e-08,2.1113018833229802e-08,8.225404839468098e-07,,3,1,3,26.50145200004772,94.08929700020963,560.5419399998937,42.768717000096025,0.6530566332409649,"[43.43639933328328, 42.13134133351559, 42.738410333489206]",42.768717000096025,304.0,0.0,True,,21.185185185185187,26.0,0.0,0.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15131.5, ""total_mb"": 15839.375, ""used_mb"": 707.875, ""device_index"": 0}, ""estimate_required_mb"": 513.8, ""budget_mb"": 13362.35, ""free_mb"": 15131.5, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15131.5, ""total_mb"": 15839.375, ""used_mb"": 707.875, ""device_index"": 0}, ""free_mb"": 15131.5, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.08870621025562286}",circuits/vqe_two_local/vqe_two_local_alg_size_17.qasm3,circuits/vqe_two_local/vqe_two_local_alg_size_17.bound.qasm3,circuits/vqe_two_local/vqe_two_local_alg_size_17.normalized.qasm,circuits/vqe_two_local/vqe_two_local_alg_size_17.normalized.bound.qasm
2026-09-19T17:46:24Z,vqe_two_local,18,vqcsim,inference,1,18,74,531,459,0.864406779661017,72,terminal_basis_measurement,18,dense,dense,"{""cx"": 459, ""u"": 72}",True,True,statevector,0.9999999999997571,1.2665987014770508e-07,2.8531064122372385e-08,1.3694822756926683e-06,,3,1,3,14.965066000513616,102.60474200003955,614.6806059996379,46.79002188883411,0.13807833815442933,"[46.69825666648345, 46.72298866656396, 46.94882033345493]",46.79002188883411,302.0,0.0,True,,28.96551724137931,40.0,0.0,0.0,cuda,,,,,,prepare_once,vectorized,ok,,,"{""circuit_reuse"": {""reused_from_archive"": false, ""reused_from_path"": null, ""reuse_fallback_reason"": null}, ""gpu_preflight"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15131.5, ""total_mb"": 15839.375, ""used_mb"": 707.875, ""device_index"": 0}, ""estimate_required_mb"": 515.6, ""budget_mb"": 13362.35, ""free_mb"": 15131.5, ""fraction"": 0.9, ""headroom_mb"": 256.0}, ""device"": ""cuda"", ""vqcsim_compile_policy"": ""prepare_once"", ""vqcsim_batch_policy"": ""vectorized"", ""gpu_post_prepare"": {""guard_active"": true, ""snapshot"": {""available"": true, ""reason"": null, ""source"": ""torch.cuda.mem_get_info"", ""free_mb"": 15131.5, ""total_mb"": 15839.375, ""used_mb"": 707.875, ""device_index"": 0}, ""free_mb"": 15131.5, ""required_min_free_mb"": 256.0}, ""inference_output_mean"": 0.09944397211074829}",circuits/vqe_two_local/vqe_two_local_alg_size_18.qasm3,circuits/vqe_two_local/vqe_two_local_alg_size_18.bound.qasm3,circuits/vqe_two_local/vqe_two_local_alg_size_18.normalized.qasm,circuits/vqe_two_local/vqe_two_local_alg_size_18.normalized.bound.qasm
